OrderID,OrderDate,CustomerID,CustomerName,EmployeeID,EmployeeName,ProductID,ProductName,CategoryName,SupplierName,UnitPrice,Quantity,Discount,ExtendedPrice
385,2025-05-30 12:01:12,MX294,Tyler-AllenRetail Company,13,Kevin Chavez,47,Arlo Smart Camera Mini,Smart Camera,Arlo,7760.82,19,0.2,117964.46
511,2025-05-31 10:49:00,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,10,Apple Home Smart TV Premium,Smart TV,Apple Home,2738.3,16,0.0,43812.8
511,2025-05-31 10:49:00,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,25,Samsung SmartThings Smart Camera Essential,Smart Camera,Samsung SmartThings,1412.4,13,0.0,18361.2
511,2025-05-31 10:49:00,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,30,GE Appliances Smart Lock Standard,Smart Lock,GE Appliances,8677.07,8,0.2,55533.25
511,2025-05-31 10:49:00,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,64,Google Nest Smart Lock Pro,Smart Lock,Google Nest,913.79,7,0.1,5756.88
667,2025-05-31 21:41:47,GU953,"Chambers, Smith and FloresReal Estate Company",16,Dustin White,10,Apple Home Smart TV Premium,Smart TV,Apple Home,2815.38,11,0.0,30969.18
667,2025-05-31 21:41:47,GU953,"Chambers, Smith and FloresReal Estate Company",16,Dustin White,13,Google Nest Smart Lighting Plus,Smart Lighting,Google Nest,9325.36,5,0.2,37301.44
3,2025-06-02 15:01:51,LC708,"Blankenship, Oneal and PerezTechnology Startup",13,Kevin Chavez,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1730.54,1,0.0,1730.54
3,2025-06-02 15:01:51,LC708,"Blankenship, Oneal and PerezTechnology Startup",13,Kevin Chavez,32,LG Electronics Home Hub Ultra,Home Hub,LG Electronics,8123.1,15,0.15,103569.52
181,2025-06-03 10:42:48,WT163,Baker IncOnline Marketplace Seller,9,Heidi Douglas,8,Arlo Smart Display Max,Smart Display,Arlo,3001.92,2,0.1,5403.46
181,2025-06-03 10:42:48,WT163,Baker IncOnline Marketplace Seller,9,Heidi Douglas,46,Ring Smart Lock Ultra,Smart Lock,Ring,6472.73,15,0.05,92236.4
181,2025-06-03 10:42:48,WT163,Baker IncOnline Marketplace Seller,9,Heidi Douglas,66,Apple Home Smart Display Max,Smart Display,Apple Home,1963.36,5,0.1,8835.12
181,2025-06-03 10:42:48,WT163,Baker IncOnline Marketplace Seller,9,Heidi Douglas,78,Ecobee Smart Camera Pro,Smart Camera,Ecobee,5157.89,19,0.15,83299.92
944,2025-06-04 06:06:09,TP845,Green-CastroOnline Marketplace Seller,20,Nicholas Stephens,37,Google Nest Smart Lighting Mini,Smart Lighting,Google Nest,2933.03,15,0.15,37396.13
944,2025-06-04 06:06:09,TP845,Green-CastroOnline Marketplace Seller,20,Nicholas Stephens,66,Apple Home Smart Display Max,Smart Display,Apple Home,1876.95,14,0.1,23649.57
944,2025-06-04 06:06:09,TP845,Green-CastroOnline Marketplace Seller,20,Nicholas Stephens,73,Arlo Smart Camera Ultra,Smart Camera,Arlo,4394.17,10,0.2,35153.36
944,2025-06-04 06:06:09,TP845,Green-CastroOnline Marketplace Seller,20,Nicholas Stephens,80,Ring Streaming Device Mini,Streaming Device,Ring,8359.05,17,0.05,134998.66
944,2025-06-04 06:06:09,TP845,Green-CastroOnline Marketplace Seller,20,Nicholas Stephens,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5495.71,19,0.05,99197.57
128,2025-06-04 15:41:10,PN121,Collins IncTechnology Startup,15,Nicholas Daniel,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1895.44,12,0.0,22745.28
128,2025-06-04 15:41:10,PN121,Collins IncTechnology Startup,15,Nicholas Daniel,18,Arlo Smart Lock Ultra,Smart Lock,Arlo,5857.04,1,0.15,4978.48
128,2025-06-04 15:41:10,PN121,Collins IncTechnology Startup,15,Nicholas Daniel,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2916.57,6,0.2,13999.54
128,2025-06-04 15:41:10,PN121,Collins IncTechnology Startup,15,Nicholas Daniel,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,2066.67,4,0.1,7440.01
703,2025-06-05 11:22:13,FR131,"Brown, Johnston and PenaE-commerce Company",10,Kyle Green,29,Honeywell Home Security System Pro,Security System,Honeywell Home,499.08,5,0.2,1996.32
703,2025-06-05 11:22:13,FR131,"Brown, Johnston and PenaE-commerce Company",10,Kyle Green,36,Arlo Robot Vacuum Mini,Robot Vacuum,Arlo,279.39,12,0.15,2849.78
703,2025-06-05 11:22:13,FR131,"Brown, Johnston and PenaE-commerce Company",10,Kyle Green,44,Honeywell Home Smart Thermostat Outdoor,Smart Thermostat,Honeywell Home,4386.71,3,0.0,13160.13
703,2025-06-05 11:22:13,FR131,"Brown, Johnston and PenaE-commerce Company",10,Kyle Green,54,Ecobee Home Hub Outdoor,Home Hub,Ecobee,5109.0,5,0.2,20436.0
883,2025-06-05 12:37:29,UV185,Travis LLCAppliance Retailer,13,Kevin Chavez,45,Belkin Wemo Smart Plug Plus,Smart Plug,Belkin Wemo,5216.43,2,0.0,10432.86
883,2025-06-05 12:37:29,UV185,Travis LLCAppliance Retailer,13,Kevin Chavez,70,Honeywell Home Smart Plug Essential,Smart Plug,Honeywell Home,3757.34,8,0.1,27052.85
883,2025-06-05 12:37:29,UV185,Travis LLCAppliance Retailer,13,Kevin Chavez,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4876.77,10,0.2,39014.16
332,2025-06-06 07:40:06,FR131,"Brown, Johnston and PenaE-commerce Company",14,Ryan Lowery,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1690.14,8,0.0,13521.12
332,2025-06-06 07:40:06,FR131,"Brown, Johnston and PenaE-commerce Company",14,Ryan Lowery,53,Google Nest Smart Display Standard,Smart Display,Google Nest,6512.64,5,0.1,29306.88
332,2025-06-06 07:40:06,FR131,"Brown, Johnston and PenaE-commerce Company",14,Ryan Lowery,54,Ecobee Home Hub Outdoor,Home Hub,Ecobee,5173.01,11,0.1,51212.8
32,2025-06-06 12:45:10,HF081,Owens-JenkinsConsumer Electronics Store,13,Kevin Chavez,35,TP-Link Kasa Air Purifier Max,Air Purifier,TP-Link Kasa,5681.25,3,0.15,14487.19
32,2025-06-06 12:45:10,HF081,Owens-JenkinsConsumer Electronics Store,13,Kevin Chavez,40,TP-Link Kasa Smart Speaker Pro,Smart Speaker,TP-Link Kasa,3914.11,20,0.2,62625.76
32,2025-06-06 12:45:10,HF081,Owens-JenkinsConsumer Electronics Store,13,Kevin Chavez,50,Belkin Wemo Smart Doorbell Mini,Smart Doorbell,Belkin Wemo,5168.24,13,0.1,60468.41
900,2025-06-06 22:33:13,GU953,"Chambers, Smith and FloresReal Estate Company",1,Mark Payne,13,Google Nest Smart Lighting Plus,Smart Lighting,Google Nest,9035.88,17,0.05,145929.46
900,2025-06-06 22:33:13,GU953,"Chambers, Smith and FloresReal Estate Company",1,Mark Payne,49,GE Appliances Smart Speaker Standard,Smart Speaker,GE Appliances,7269.76,11,0.05,75968.99
60,2025-06-07 19:03:35,AI186,Robinson GroupHome Improvement Store,20,Nicholas Stephens,17,Honeywell Home Streaming Device Premium,Streaming Device,Honeywell Home,1006.98,13,0.2,10472.59
60,2025-06-07 19:03:35,AI186,Robinson GroupHome Improvement Store,20,Nicholas Stephens,35,TP-Link Kasa Air Purifier Max,Air Purifier,TP-Link Kasa,5688.45,9,0.1,46076.44
60,2025-06-07 19:03:35,AI186,Robinson GroupHome Improvement Store,20,Nicholas Stephens,36,Arlo Robot Vacuum Mini,Robot Vacuum,Arlo,288.84,12,0.1,3119.47
60,2025-06-07 19:03:35,AI186,Robinson GroupHome Improvement Store,20,Nicholas Stephens,52,Wyze Smart Display Ultra,Smart Display,Wyze,9698.44,7,0.1,61100.17
60,2025-06-07 19:03:35,AI186,Robinson GroupHome Improvement Store,20,Nicholas Stephens,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,2065.29,10,0.2,16522.32
169,2025-06-08 02:45:53,TJ349,"Farmer, Porter and DavisHome Improvement Store",11,Jose Nelson,26,Philips Hue Air Purifier Plus,Air Purifier,Philips Hue,4736.86,7,0.1,29842.22
619,2025-06-08 10:54:53,SO908,Barry IncConsumer Electronics Store,18,Michael Watson,34,Arlo Smart TV Plus,Smart TV,Arlo,2847.76,12,0.05,32464.46
986,2025-06-09 09:05:46,FN752,James PLCRetail Company,13,Kevin Chavez,4,Ecobee Home Hub Max,Home Hub,Ecobee,3602.34,11,0.15,33681.88
986,2025-06-09 09:05:46,FN752,James PLCRetail Company,13,Kevin Chavez,32,LG Electronics Home Hub Ultra,Home Hub,LG Electronics,8125.54,7,0.2,45503.02
986,2025-06-09 09:05:46,FN752,James PLCRetail Company,13,Kevin Chavez,44,Honeywell Home Smart Thermostat Outdoor,Smart Thermostat,Honeywell Home,4417.28,14,0.05,58749.82
986,2025-06-09 09:05:46,FN752,James PLCRetail Company,13,Kevin Chavez,45,Belkin Wemo Smart Plug Plus,Smart Plug,Belkin Wemo,5252.64,11,0.2,46223.23
986,2025-06-09 09:05:46,FN752,James PLCRetail Company,13,Kevin Chavez,67,Arlo Smart Doorbell Plus,Smart Doorbell,Arlo,5176.77,20,0.0,103535.4
330,2025-06-10 05:30:44,WR609,"Garcia, Smith and GreenAppliance Retailer",11,Jose Nelson,40,TP-Link Kasa Smart Speaker Pro,Smart Speaker,TP-Link Kasa,3757.06,14,0.2,42079.07
330,2025-06-10 05:30:44,WR609,"Garcia, Smith and GreenAppliance Retailer",11,Jose Nelson,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2681.98,2,0.2,4291.17
330,2025-06-10 05:30:44,WR609,"Garcia, Smith and GreenAppliance Retailer",11,Jose Nelson,54,Ecobee Home Hub Outdoor,Home Hub,Ecobee,5009.31,14,0.2,56104.27
330,2025-06-10 05:30:44,WR609,"Garcia, Smith and GreenAppliance Retailer",11,Jose Nelson,60,Wyze Smart Doorbell Essential,Smart Doorbell,Wyze,4961.36,16,0.2,63505.41
1,2025-06-10 09:07:33,MT817,Bennett-PerezHome Improvement Store,9,Heidi Douglas,55,Honeywell Home Smart Speaker Plus,Smart Speaker,Honeywell Home,365.69,3,0.2,877.66
378,2025-06-10 10:30:02,BE531,Richardson-ThomasE-commerce Company,13,Kevin Chavez,13,Google Nest Smart Lighting Plus,Smart Lighting,Google Nest,9500.74,17,0.15,137285.69
378,2025-06-10 10:30:02,BE531,Richardson-ThomasE-commerce Company,13,Kevin Chavez,34,Arlo Smart TV Plus,Smart TV,Arlo,2803.76,3,0.0,8411.28
378,2025-06-10 10:30:02,BE531,Richardson-ThomasE-commerce Company,13,Kevin Chavez,44,Honeywell Home Smart Thermostat Outdoor,Smart Thermostat,Honeywell Home,4614.47,12,0.0,55373.64
378,2025-06-10 10:30:02,BE531,Richardson-ThomasE-commerce Company,13,Kevin Chavez,89,Ring Home Hub Pro,Home Hub,Ring,4015.19,8,0.2,25697.22
820,2025-06-10 16:16:18,CM221,Rush PLCReal Estate Company,11,Jose Nelson,5,TP-Link Kasa Smart Lighting Mini,Smart Lighting,TP-Link Kasa,4381.1,16,0.05,66592.72
820,2025-06-10 16:16:18,CM221,Rush PLCReal Estate Company,11,Jose Nelson,25,Samsung SmartThings Smart Camera Essential,Smart Camera,Samsung SmartThings,1397.81,18,0.1,22644.52
820,2025-06-10 16:16:18,CM221,Rush PLCReal Estate Company,11,Jose Nelson,47,Arlo Smart Camera Mini,Smart Camera,Arlo,8020.62,2,0.15,13635.05
820,2025-06-10 16:16:18,CM221,Rush PLCReal Estate Company,11,Jose Nelson,50,Belkin Wemo Smart Doorbell Mini,Smart Doorbell,Belkin Wemo,5049.93,9,0.2,36359.5
820,2025-06-10 16:16:18,CM221,Rush PLCReal Estate Company,11,Jose Nelson,74,Ecobee Smart TV Ultra,Smart TV,Ecobee,1620.45,12,0.1,17500.86
658,2025-06-11 00:42:12,EO425,Fields-HarrisHome Automation Company,20,Nicholas Stephens,1,Philips Hue Smart Lock Max,Smart Lock,Philips Hue,5909.07,20,0.0,118181.4
658,2025-06-11 00:42:12,EO425,Fields-HarrisHome Automation Company,20,Nicholas Stephens,57,Eufy Smart Plug Pro,Smart Plug,Eufy,689.73,5,0.05,3276.22
658,2025-06-11 00:42:12,EO425,Fields-HarrisHome Automation Company,20,Nicholas Stephens,71,Apple Home Smart Display Premium,Smart Display,Apple Home,8351.72,15,0.05,119012.01
658,2025-06-11 00:42:12,EO425,Fields-HarrisHome Automation Company,20,Nicholas Stephens,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,2126.1,8,0.1,15307.92
658,2025-06-11 00:42:12,EO425,Fields-HarrisHome Automation Company,20,Nicholas Stephens,99,Ecobee Home Hub Ultra,Home Hub,Ecobee,983.49,2,0.15,1671.93
621,2025-06-11 04:44:53,DV187,Garcia-MorganTechnology Startup,16,Dustin White,4,Ecobee Home Hub Max,Home Hub,Ecobee,3549.56,20,0.2,56792.96
621,2025-06-11 04:44:53,DV187,Garcia-MorganTechnology Startup,16,Dustin White,15,Eufy Smart Speaker Essential,Smart Speaker,Eufy,2727.59,4,0.2,8728.29
621,2025-06-11 04:44:53,DV187,Garcia-MorganTechnology Startup,16,Dustin White,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4615.34,20,0.05,87691.46
621,2025-06-11 04:44:53,DV187,Garcia-MorganTechnology Startup,16,Dustin White,92,TP-Link Kasa Smart Speaker Outdoor,Smart Speaker,TP-Link Kasa,1211.76,19,0.2,18418.75
423,2025-06-11 15:15:13,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,8,Arlo Smart Display Max,Smart Display,Arlo,3120.38,18,0.0,56166.84
423,2025-06-11 15:15:13,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,18,Arlo Smart Lock Ultra,Smart Lock,Arlo,6084.23,6,0.05,34680.11
423,2025-06-11 15:15:13,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,49,GE Appliances Smart Speaker Standard,Smart Speaker,GE Appliances,7364.33,4,0.0,29457.32
423,2025-06-11 15:15:13,DV187,Garcia-MorganTechnology Startup,18,Michael Watson,99,Ecobee Home Hub Ultra,Home Hub,Ecobee,952.22,2,0.15,1618.77
207,2025-06-12 00:18:25,NZ483,Nelson-BryantE-commerce Company,2,Jason Moreno,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1708.59,7,0.2,9568.1
207,2025-06-12 00:18:25,NZ483,Nelson-BryantE-commerce Company,2,Jason Moreno,57,Eufy Smart Plug Pro,Smart Plug,Eufy,744.39,16,0.15,10123.7
207,2025-06-12 00:18:25,NZ483,Nelson-BryantE-commerce Company,2,Jason Moreno,62,Belkin Wemo Smart TV Pro,Smart TV,Belkin Wemo,4996.66,2,0.15,8494.32
927,2025-06-12 17:24:21,ES731,"Williams, Evans and BrennanTechnology Startup",7,Tiffany Williams,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1612.83,10,0.15,13709.05
927,2025-06-12 17:24:21,ES731,"Williams, Evans and BrennanTechnology Startup",7,Tiffany Williams,30,GE Appliances Smart Lock Standard,Smart Lock,GE Appliances,8342.0,3,0.1,22523.4
927,2025-06-12 17:24:21,ES731,"Williams, Evans and BrennanTechnology Startup",7,Tiffany Williams,55,Honeywell Home Smart Speaker Plus,Smart Speaker,Honeywell Home,391.93,5,0.0,1959.65
927,2025-06-12 17:24:21,ES731,"Williams, Evans and BrennanTechnology Startup",7,Tiffany Williams,74,Ecobee Smart TV Ultra,Smart TV,Ecobee,1708.53,8,0.15,11618.0
927,2025-06-12 17:24:21,ES731,"Williams, Evans and BrennanTechnology Startup",7,Tiffany Williams,93,GE Appliances Smart Display Max,Smart Display,GE Appliances,6591.08,17,0.15,95241.11
164,2025-06-13 05:38:50,JJ935,"Banks, Andrews and HickmanSmall Business",1,Mark Payne,6,GE Appliances Smart Plug Essential,Smart Plug,GE Appliances,249.91,16,0.15,3398.78
164,2025-06-13 05:38:50,JJ935,"Banks, Andrews and HickmanSmall Business",1,Mark Payne,59,Ring Smart Plug Pro,Smart Plug,Ring,6686.15,17,0.2,90931.64
164,2025-06-13 05:38:50,JJ935,"Banks, Andrews and HickmanSmall Business",1,Mark Payne,76,Arlo Smart Lighting Outdoor,Smart Lighting,Arlo,9549.58,16,0.0,152793.28
164,2025-06-13 05:38:50,JJ935,"Banks, Andrews and HickmanSmall Business",1,Mark Payne,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4774.42,8,0.15,32466.06
877,2025-06-13 12:50:48,DX546,"Warner, Horton and RobertsIT Services Company",16,Dustin White,17,Honeywell Home Streaming Device Premium,Streaming Device,Honeywell Home,1053.24,11,0.05,11006.36
877,2025-06-13 12:50:48,DX546,"Warner, Horton and RobertsIT Services Company",16,Dustin White,68,Arlo Smart Speaker Premium,Smart Speaker,Arlo,5410.86,16,0.0,86573.76
877,2025-06-13 12:50:48,DX546,"Warner, Horton and RobertsIT Services Company",16,Dustin White,76,Arlo Smart Lighting Outdoor,Smart Lighting,Arlo,9604.96,6,0.1,51866.78
877,2025-06-13 12:50:48,DX546,"Warner, Horton and RobertsIT Services Company",16,Dustin White,78,Ecobee Smart Camera Pro,Smart Camera,Ecobee,5135.64,19,0.15,82940.59
877,2025-06-13 12:50:48,DX546,"Warner, Horton and RobertsIT Services Company",16,Dustin White,99,Ecobee Home Hub Ultra,Home Hub,Ecobee,995.42,6,0.0,5972.52
862,2025-06-13 15:59:07,VW282,"English, Hardy and TrevinoAppliance Retailer",8,Amanda Black,56,LG Electronics Streaming Device Outdoor,Streaming Device,LG Electronics,7962.49,2,0.15,13536.23
862,2025-06-13 15:59:07,VW282,"English, Hardy and TrevinoAppliance Retailer",8,Amanda Black,60,Wyze Smart Doorbell Essential,Smart Doorbell,Wyze,4870.68,15,0.1,65754.18
862,2025-06-13 15:59:07,VW282,"English, Hardy and TrevinoAppliance Retailer",8,Amanda Black,74,Ecobee Smart TV Ultra,Smart TV,Ecobee,1755.99,15,0.0,26339.85
909,2025-06-14 19:03:27,GY227,Smith LLCSecurity Service Provider,14,Ryan Lowery,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1703.43,16,0.2,21803.9
909,2025-06-14 19:03:27,GY227,Smith LLCSecurity Service Provider,14,Ryan Lowery,17,Honeywell Home Streaming Device Premium,Streaming Device,Honeywell Home,1011.92,9,0.0,9107.28
909,2025-06-14 19:03:27,GY227,Smith LLCSecurity Service Provider,14,Ryan Lowery,36,Arlo Robot Vacuum Mini,Robot Vacuum,Arlo,287.96,5,0.05,1367.81
909,2025-06-14 19:03:27,GY227,Smith LLCSecurity Service Provider,14,Ryan Lowery,42,Google Nest Smart Doorbell Essential,Smart Doorbell,Google Nest,9207.26,4,0.1,33146.14
909,2025-06-14 19:03:27,GY227,Smith LLCSecurity Service Provider,14,Ryan Lowery,79,Ring Smart Camera Premium,Smart Camera,Ring,9201.5,17,0.1,140782.95
452,2025-06-15 07:02:38,KE304,Adams-RayRetail Company,1,Mark Payne,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1852.06,7,0.15,11019.76
452,2025-06-15 07:02:38,KE304,Adams-RayRetail Company,1,Mark Payne,23,LG Electronics Smart Doorbell Plus,Smart Doorbell,LG Electronics,6277.63,3,0.1,16949.6
452,2025-06-15 07:02:38,KE304,Adams-RayRetail Company,1,Mark Payne,24,Ring Robot Vacuum Standard,Robot Vacuum,Ring,7549.52,1,0.05,7172.04
868,2025-06-16 08:40:36,UA828,Castillo PLCHome Improvement Store,14,Ryan Lowery,6,GE Appliances Smart Plug Essential,Smart Plug,GE Appliances,265.24,12,0.1,2864.59
868,2025-06-16 08:40:36,UA828,Castillo PLCHome Improvement Store,14,Ryan Lowery,34,Arlo Smart TV Plus,Smart TV,Arlo,2969.84,9,0.2,21382.85
868,2025-06-16 08:40:36,UA828,Castillo PLCHome Improvement Store,14,Ryan Lowery,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4768.44,3,0.1,12874.79
244,2025-06-16 19:20:41,PU637,Fox and SonsTechnology Startup,8,Amanda Black,25,Samsung SmartThings Smart Camera Essential,Smart Camera,Samsung SmartThings,1357.6,1,0.1,1221.84
244,2025-06-16 19:20:41,PU637,Fox and SonsTechnology Startup,8,Amanda Black,52,Wyze Smart Display Ultra,Smart Display,Wyze,9641.25,1,0.05,9159.19
244,2025-06-16 19:20:41,PU637,Fox and SonsTechnology Startup,8,Amanda Black,61,Ecobee Smart Display Pro,Smart Display,Ecobee,8669.35,4,0.0,34677.4
244,2025-06-16 19:20:41,PU637,Fox and SonsTechnology Startup,8,Amanda Black,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,1960.82,10,0.0,19608.2
908,2025-06-16 19:34:35,OV175,Durham IncOnline Marketplace Seller,15,Nicholas Daniel,53,Google Nest Smart Display Standard,Smart Display,Google Nest,6827.43,19,0.2,103776.94
814,2025-06-17 10:56:21,AG377,"Williams, Hanson and BushTechnology Startup",8,Amanda Black,42,Google Nest Smart Doorbell Essential,Smart Doorbell,Google Nest,9274.7,16,0.05,140975.44
814,2025-06-17 10:56:21,AG377,"Williams, Hanson and BushTechnology Startup",8,Amanda Black,60,Wyze Smart Doorbell Essential,Smart Doorbell,Wyze,4675.41,16,0.05,71066.23
814,2025-06-17 10:56:21,AG377,"Williams, Hanson and BushTechnology Startup",8,Amanda Black,64,Google Nest Smart Lock Pro,Smart Lock,Google Nest,979.06,9,0.1,7930.39
814,2025-06-17 10:56:21,AG377,"Williams, Hanson and BushTechnology Startup",8,Amanda Black,66,Apple Home Smart Display Max,Smart Display,Apple Home,1828.63,3,0.05,5211.6
814,2025-06-17 10:56:21,AG377,"Williams, Hanson and BushTechnology Startup",8,Amanda Black,95,Google Nest Smart Display Max,Smart Display,Google Nest,1399.96,12,0.2,13439.62
184,2025-06-17 18:45:27,JJ935,"Banks, Andrews and HickmanSmall Business",9,Heidi Douglas,10,Apple Home Smart TV Premium,Smart TV,Apple Home,2766.7,4,0.1,9960.12
184,2025-06-17 18:45:27,JJ935,"Banks, Andrews and HickmanSmall Business",9,Heidi Douglas,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2701.53,1,0.0,2701.53
184,2025-06-17 18:45:27,JJ935,"Banks, Andrews and HickmanSmall Business",9,Heidi Douglas,52,Wyze Smart Display Ultra,Smart Display,Wyze,9286.35,19,0.0,176440.65
184,2025-06-17 18:45:27,JJ935,"Banks, Andrews and HickmanSmall Business",9,Heidi Douglas,96,Amazon Devices Smart Lighting Indoor,Smart Lighting,Amazon Devices,1189.96,12,0.15,12137.59
601,2025-06-18 02:56:29,QN420,Ellis-WilkinsHome Automation Company,16,Dustin White,32,LG Electronics Home Hub Ultra,Home Hub,LG Electronics,8636.78,3,0.0,25910.34
601,2025-06-18 02:56:29,QN420,Ellis-WilkinsHome Automation Company,16,Dustin White,76,Arlo Smart Lighting Outdoor,Smart Lighting,Arlo,9134.63,18,0.1,147981.01
601,2025-06-18 02:56:29,QN420,Ellis-WilkinsHome Automation Company,16,Dustin White,87,Ring Smart Speaker Plus,Smart Speaker,Ring,4134.15,13,0.15,45682.36
601,2025-06-18 02:56:29,QN420,Ellis-WilkinsHome Automation Company,16,Dustin White,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5337.59,13,0.2,55510.94
941,2025-06-19 20:31:45,UN313,Archer and SonsTechnology Startup,10,Kyle Green,25,Samsung SmartThings Smart Camera Essential,Smart Camera,Samsung SmartThings,1450.83,12,0.15,14798.47
941,2025-06-19 20:31:45,UN313,Archer and SonsTechnology Startup,10,Kyle Green,32,LG Electronics Home Hub Ultra,Home Hub,LG Electronics,8825.31,17,0.0,150030.27
941,2025-06-19 20:31:45,UN313,Archer and SonsTechnology Startup,10,Kyle Green,45,Belkin Wemo Smart Plug Plus,Smart Plug,Belkin Wemo,5216.66,17,0.15,75380.74
941,2025-06-19 20:31:45,UN313,Archer and SonsTechnology Startup,10,Kyle Green,89,Ring Home Hub Pro,Home Hub,Ring,4244.35,4,0.0,16977.4
941,2025-06-19 20:31:45,UN313,Archer and SonsTechnology Startup,10,Kyle Green,94,GE Appliances Robot Vacuum Standard,Robot Vacuum,GE Appliances,9705.39,8,0.0,77643.12
324,2025-06-19 21:18:43,DX546,"Warner, Horton and RobertsIT Services Company",15,Nicholas Daniel,51,Google Nest Smart Thermostat Outdoor,Smart Thermostat,Google Nest,1780.38,13,0.1,20830.45
847,2025-06-20 11:40:30,DX546,"Warner, Horton and RobertsIT Services Company",1,Mark Payne,62,Belkin Wemo Smart TV Pro,Smart TV,Belkin Wemo,5287.99,3,0.0,15863.97
847,2025-06-20 11:40:30,DX546,"Warner, Horton and RobertsIT Services Company",1,Mark Payne,85,Wyze Smart Thermostat Max,Smart Thermostat,Wyze,9583.64,15,0.1,129379.14
809,2025-06-20 18:19:11,JI223,"Garner, Wright and ShawSmart Home Installer",5,Yvette Daniel,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,9784.05,10,0.05,92948.47
809,2025-06-20 18:19:11,JI223,"Garner, Wright and ShawSmart Home Installer",5,Yvette Daniel,33,Arlo Smart Thermostat Max,Smart Thermostat,Arlo,219.15,12,0.05,2498.31
809,2025-06-20 18:19:11,JI223,"Garner, Wright and ShawSmart Home Installer",5,Yvette Daniel,47,Arlo Smart Camera Mini,Smart Camera,Arlo,8281.41,14,0.2,92751.79
809,2025-06-20 18:19:11,JI223,"Garner, Wright and ShawSmart Home Installer",5,Yvette Daniel,93,GE Appliances Smart Display Max,Smart Display,GE Appliances,6258.31,5,0.05,29726.97
809,2025-06-20 18:19:11,JI223,"Garner, Wright and ShawSmart Home Installer",5,Yvette Daniel,95,Google Nest Smart Display Max,Smart Display,Google Nest,1392.3,3,0.15,3550.36
299,2025-06-21 09:07:24,RG949,Lynch-WatsonSmall Business,5,Yvette Daniel,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,10230.34,9,0.2,73658.45
299,2025-06-21 09:07:24,RG949,Lynch-WatsonSmall Business,5,Yvette Daniel,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,2072.21,1,0.05,1968.6
299,2025-06-21 09:07:24,RG949,Lynch-WatsonSmall Business,5,Yvette Daniel,97,Eufy Smart Thermostat Ultra,Smart Thermostat,Eufy,1707.23,16,0.05,25949.9
982,2025-06-22 00:13:55,TM772,Smith LtdRetail Company,18,Michael Watson,10,Apple Home Smart TV Premium,Smart TV,Apple Home,2957.32,11,0.1,29277.47
982,2025-06-22 00:13:55,TM772,Smith LtdRetail Company,18,Michael Watson,28,Samsung SmartThings Smart Lighting Standard,Smart Lighting,Samsung SmartThings,634.62,6,0.0,3807.72
982,2025-06-22 00:13:55,TM772,Smith LtdRetail Company,18,Michael Watson,96,Amazon Devices Smart Lighting Indoor,Smart Lighting,Amazon Devices,1259.13,18,0.2,18131.47
174,2025-06-22 18:29:43,XS276,James GroupSmall Business,13,Kevin Chavez,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1743.63,5,0.15,7410.43
174,2025-06-22 18:29:43,XS276,James GroupSmall Business,13,Kevin Chavez,30,GE Appliances Smart Lock Standard,Smart Lock,GE Appliances,8160.7,5,0.2,32642.8
174,2025-06-22 18:29:43,XS276,James GroupSmall Business,13,Kevin Chavez,69,Honeywell Home Air Purifier Indoor,Air Purifier,Honeywell Home,1895.91,14,0.0,26542.74
